n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
120,5,10.0,random,0.6058612340041517,0.75,0.16093029473548764,0.5452987833352962,0.877804322683845,0.7285058827781044,1,spread,26,0.21666666666666667,0,120,0.0,0.7665457350635052,26
46,5,10.0,random,0.9993490342716139,0.75,0.016291073639496684,0.38743035951082067,0.856207064170246,0.10544290359849096,0,tight,22,0.4782608695652174,14,32,0.30434782608695654,0.5324761520233923,22
139,5,10.0,random,0.7875264133686807,0.75,0.09629723402178683,0.09126224781779536,0.8086944475098896,1.814623632825627,0,tight,36,0.2589928057553957,15,124,0.1079136690647482,0.6560290148738175,36
139,5,10.0,random,0.9096594822936015,0.75,0.10111137398287467,0.2584316006750821,0.8994348903101359,1.1865240837132673,0,medium,50,0.3597122302158273,22,117,0.15827338129496402,0.6301096865151958,50
77,5,10.0,random,0.7001445384565576,0.75,0.0348417647326561,0.23834574963467794,0.9259820387789461,0.35314648717039643,0,spread,28,0.36363636363636365,7,70,0.09090909090909091,0.6571406917656855,28
42,5,10.0,random,0.900284681912474,0.75,0.1319033668234402,0.18896076332458508,0.9096575560974762,1.7546864930812087,0,tight,11,0.2619047619047619,4,38,0.09523809523809523,0.6795094193301571,11
133,5,10.0,random,0.9469750327695821,0.75,0.12539280268246597,0.19681307707661364,0.8928495711211464,1.957192489663399,0,tight,42,0.3157894736842105,19,114,0.14285714285714285,0.6385044045810148,42
84,5,10.0,random,0.6558473302480957,0.75,0.09791198909879188,0.1690835185252396,0.9396352035821754,0.6209594737583424,0,medium,28,0.3333333333333333,12,72,0.14285714285714285,0.6230965051615709,28
55,5,10.0,random,0.6802297455051993,0.75,0.12911977402727687,0.2725504956328045,0.9642508325820466,0.6268083340402693,0,tight,9,0.16363636363636364,3,52,0.05454545454545454,0.6859814293573138,9
12,5,10.0,random,0.6912547047934685,0.75,0.19255984123657943,0.1690163781852181,0.9568654241143725,0.17339551382486595,0,spread,2,0.16666666666666666,0,12,0.0,0.7696418481946053,2
59,5,10.0,random,0.6999360599947473,0.75,0.1264729074312054,0.14483419491270477,0.8537677045899512,1.0500269607152344,0,spread,13,0.22033898305084745,4,55,0.06779661016949153,0.6835025112056987,13
60,5,10.0,random,0.6566444123221858,0.75,0.055487411501632326,0.21497909824845174,0.8729220046214801,0.7139300081627329,0,medium,16,0.26666666666666666,5,55,0.08333333333333333,0.6713271954883531,16
24,5,10.0,random,0.6185620624715508,0.75,0.08902774636169268,0.22649509293386266,0.9302510249403261,1.5950480063011376,0,medium,7,0.2916666666666667,1,23,0.041666666666666664,0.7134066164784886,7
22,5,10.0,random,0.9303797518147566,0.75,0.061076650634100595,0.2557592141573191,0.9490031434969561,0.42050491794460276,0,spread,8,0.36363636363636365,2,20,0.09090909090909091,0.6881186911325706,8
71,5,10.0,random,0.8744052076279054,0.75,0.0559046488324108,0.16418277897070466,0.882644106987272,0.2836965390194728,0,tight,27,0.38028169014084506,10,61,0.14084507042253522,0.631246992040096,27
115,5,10.0,random,0.7259297076842636,0.75,0.07245781112809635,0.4554141121012708,0.9131784476095303,0.416904416751523,0,spread,28,0.24347826086956523,8,107,0.06956521739130435,0.6914226355887397,28
