scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
59,RL_Agent,1545932260,165,129,36,0.21818181818181817,119260000.0,5775000.0,184515665.91713187,376341900.51138836,65.16742865998067,119,26,110,19,0.9243697478991597,0.7307692307692307,0.8896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:13.230658,True,145,72566234.59425645,129
60,RL_Agent,461901618,460,126,334,0.7260869565217392,128180000.0,16100000.0,1663646371.569608,1871195057.0969102,116.22329547185778,128,18,115,11,0.8984375,0.6111111111111112,0.863013698630137,200,all_uavs_neutralized,2026-02-22T12:57:13.298443,True,146,79368685.5273023,126
61,RL_Agent,774414982,318,130,188,0.5911949685534591,126200000.0,11130000.0,862296162.225988,1073262219.5075183,96.42966931783633,126,20,115,15,0.9126984126984127,0.75,0.8904109589041096,200,all_uavs_neutralized,2026-02-22T12:57:13.355282,True,146,84766057.28153029,130
62,RL_Agent,732395540,407,133,274,0.6732186732186732,127190000.0,14245000.0,1294118097.1511605,1491082510.9101233,104.67409693998759,127,19,120,13,0.9448818897637795,0.6842105263157895,0.910958904109589,200,all_uavs_neutralized,2026-02-22T12:57:13.425353,True,146,69774413.75896287,133
63,RL_Agent,1934879560,487,128,359,0.7371663244353183,129170000.0,17045000.0,1661008778.857573,1875890125.6836395,110.05515551092047,129,17,114,14,0.8837209302325582,0.8235294117647058,0.8767123287671232,200,all_uavs_neutralized,2026-02-22T12:57:13.485760,True,146,85711346.82606654,128
64,RL_Agent,279394470,392,122,270,0.6887755102040817,127180000.0,13720000.0,1296272092.1078548,1543360446.8897407,112.48982849050589,127,18,111,11,0.8740157480314961,0.6111111111111112,0.8413793103448276,200,all_uavs_neutralized,2026-02-22T12:57:13.548259,True,145,119908354.78188583,122
65,RL_Agent,56972561,122,110,12,0.09836065573770492,115300000.0,4270000.0,61541078.22291157,236616507.08609053,55.41370189369802,115,30,105,24,0.9130434782608695,0.8,0.8896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:13.603419,True,145,59775428.86317896,129
66,RL_Agent,1927948675,219,129,90,0.410958904109589,123230000.0,7665000.0,499397084.57604086,692575390.8267941,90.35556305633322,123,23,109,20,0.8861788617886179,0.8695652173913043,0.8835616438356164,200,all_uavs_neutralized,2026-02-22T12:57:13.660736,True,146,69948306.2507533,129
67,RL_Agent,1899242072,188,120,68,0.3617021276595745,121240000.0,6580000.0,337446855.6325661,565676812.0468192,85.96912037185702,121,24,108,12,0.8925619834710744,0.5,0.8275862068965517,200,all_uavs_neutralized,2026-02-22T12:57:13.738918,True,145,106989956.4142531,120
68,RL_Agent,1999874363,484,125,359,0.7417355371900827,128170000.0,16940000.0,1683695493.8536215,1898637307.739182,112.08012442380058,128,17,117,8,0.9140625,0.47058823529411764,0.8620689655172413,200,all_uavs_neutralized,2026-02-22T12:57:13.807755,True,145,86771813.8855605,125
69,RL_Agent,271820813,371,129,242,0.6522911051212938,127190000.0,12985000.0,1109467997.760343,1331403848.2562816,102.5339890840417,127,19,116,13,0.9133858267716536,0.6842105263157895,0.8835616438356164,200,all_uavs_neutralized,2026-02-22T12:57:13.864324,True,146,94745850.49593851,129
70,RL_Agent,1324556529,330,129,201,0.6090909090909091,126200000.0,11550000.0,959441321.20139,1180252973.9075904,102.18640466732384,126,20,117,12,0.9285714285714286,0.6,0.8835616438356164,200,all_uavs_neutralized,2026-02-22T12:57:13.935947,True,146,94611652.70620032,129
71,RL_Agent,1655351289,270,118,152,0.562962962962963,125200000.0,9450000.0,704560304.2371558,960632849.1446607,101.65426975075775,125,20,105,13,0.84,0.65,0.8137931034482758,200,all_uavs_neutralized,2026-02-22T12:57:14.003776,True,145,130872544.90750486,118
72,RL_Agent,1308306184,129,114,15,0.11627906976744186,115290000.0,4515000.0,51956459.07083109,243769328.55265006,53.99099192749725,115,29,106,20,0.9217391304347826,0.6896551724137931,0.875,200,all_uavs_neutralized,2026-02-22T12:57:14.059921,True,144,76522869.48181897,126
